molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,document_chembl_id,target_chembl_id,target_pref_name,target_organism,assay_type,activity_comment
CHEMBL146624,CCc1ccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1,IC50,>,100000.0,nm,,CHEMBL4265668,CHEMBL4261653,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1467,Oc1ncnc2[nH]ncc12,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1469,O=C(O)CCCc1ccccc1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL146998,N#Cc1ccccc1S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,Ki,=,4000.0,nm,5.40,CHEMBL816205,CHEMBL1135811,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL146998,N#Cc1ccccc1S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,Ki,=,4000.0,nm,5.40,CHEMBL1027667,CHEMBL1137783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL147048,N#Cc1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1,Ki,=,1900.0,nm,5.72,CHEMBL816205,CHEMBL1135811,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL147048,N#Cc1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1,Ki,=,1900.0,nm,5.72,CHEMBL1027667,CHEMBL1137783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1471,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1472830,CS(=O)(=O)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1ccccc1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1472975,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,AC50,=,2300.0,nm,5.64,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1473,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1473941,Cl.N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCc1ccc(Cl)c(Cl)c1,Potency,,1995.3,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,active
CHEMBL147431,Fc1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)c(F)c1,Ki,=,110.0,nm,6.96,CHEMBL816205,CHEMBL1135811,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL147431,Fc1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)c(F)c1,Ki,=,110.0,nm,6.96,CHEMBL1027667,CHEMBL1137783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1474889,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,AC50,=,8453.0,nm,5.07,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1474900,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1475,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL147587,CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,IC50,=,3900.0,nm,5.41,CHEMBL949428,CHEMBL1140918,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1475917,O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)cc1,Potency,,35481.3,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1476022,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,Potency,,35481.3,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1476605,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,AC50,=,10999.9,nm,4.96,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1477326,CNC(=O)c1ccc(NC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)cc1,EC50,=,7620.0,nm,5.12,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1478,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,Potency,,50118.7,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inactive
CHEMBL147806,CC(C)(C)NCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,IC50,=,7500.0,nm,5.12,CHEMBL949428,CHEMBL1140918,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1479610,CCN(Cc1ccccc1)c1ccccc1,Potency,,35481.3,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1480,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1480,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,Potency,,19952.6,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1480136,Cc1cccc(C)c1OCC(N)C(C)C.I,Potency,,35481.3,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1480516,CCN(CC)C(=O)N[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,Potency,,25118.9,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL148058,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,Ki,=,1300.0,nm,5.89,CHEMBL816205,CHEMBL1135811,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL148058,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,Ki,=,1300.0,nm,5.89,CHEMBL1027667,CHEMBL1137783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1480987,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1481,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1482,CC(C[N+](C)(C)C)OC(N)=O,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1482463,Ic1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1.O=C(O)C(=O)O,Potency,,1000.0,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,active
CHEMBL148280,O=S(=O)(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Ki,=,1800.0,nm,5.75,CHEMBL816205,CHEMBL1135811,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL148280,O=S(=O)(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Ki,=,1800.0,nm,5.75,CHEMBL1027667,CHEMBL1137783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1483,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,AC50,=,10447.9,nm,4.98,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL148342,COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCc2ccc(F)cc2F)cc1,IC50,,36730.0,nm,,CHEMBL3215094,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,active
CHEMBL1483877,CCOc1ccccc1C(N)=O,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1484,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,AC50,=,3200.0,nm,5.50,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1484231,Cc1cc([N+](=O)[O-])ccc1-c1ccc(C2Nc3ccccc3C(=O)N2O)o1,EC50,=,2580.0,nm,5.59,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1485360,N#CC(Cl)Cl,Potency,,63095.7,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inactive
CHEMBL148565,O=S(=O)(c1ccccc1)C1CCN(CCCc2ccccc2)CC1,Ki,=,2500.0,nm,5.60,CHEMBL816205,CHEMBL1135811,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL148565,O=S(=O)(c1ccccc1)C1CCN(CCCc2ccccc2)CC1,Ki,=,2500.0,nm,5.60,CHEMBL1027667,CHEMBL1137783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1485892,O=C(NC(=S)Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,EC50,=,380.0,nm,6.42,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1486918,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21.Cl.Cl,Potency,,35481.3,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1487,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1487371,Cl.c1ccc(CN(Cc2ncc[nH]2)c2ccccc2)cc1,Potency,,11220.2,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,active
CHEMBL1487948,CCCCCCCCCCCCCCC[C@H](O)[C@H](N)CO,Potency,,35481.3,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1488165,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1488467,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,Potency,,79432.8,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1488668,Nc1ccccc1C(=O)OCCc1ccccc1,Potency,,39810.7,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1489,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1489064,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,Potency,,44668.4,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1489392,Cl.OCC1NCC(O)C(O)C1O,Potency,,5623.4,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inactive
CHEMBL1489405,Cc1ccccc1C(N)=O,Potency,,35481.3,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1489662,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,AC50,=,18999.8,nm,4.72,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1490750,Cc1cccc(Cn2c(O)c(N=NC(S)=Nc3ccccc3F)c3ccccc32)c1,EC50,=,1090.0,nm,5.96,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,AC50,=,18889.9,nm,4.72,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1491899,c1cc2c3c(c1)ccc1cccc(c13)C2,Potency,,25118.9,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inactive
CHEMBL1492,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,AC50,=,8799.9,nm,5.06,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1492500,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,AC50,=,1500.0,nm,5.82,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1492884,N=C1N=C(N)c2cc3ccccc3cc21,Potency,,28183.8,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1493,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,AC50,=,3800.0,nm,5.42,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1493,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,IC50,=,24106.9,nm,4.62,CHEMBL1909190,CHEMBL1909046,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1493,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,Ki,=,19750.3,nm,4.70,CHEMBL1909190,CHEMBL1909046,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1493051,COc1ccc(C(=O)NNC(=O)C(=O)Nc2ccc(C)c(Cl)c2)cc1,EC50,=,60.0,nm,7.22,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1493137,CC(C)CNC(=S)NC(=O)c1ccc(Cl)cc1,EC50,=,6610.0,nm,5.18,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1493936,N=C1S/C(=C\c2ccc(-c3cccc(Cl)c3)o2)C(=O)N1c1nccs1,EC50,=,420.0,nm,6.38,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1494,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,=,2290.87,nm,5.64,CHEMBL1676103,CHEMBL1671772,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL149429,O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,Ki,=,150.0,nm,6.82,CHEMBL816205,CHEMBL1135811,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL149429,O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,Ki,=,150.0,nm,6.82,CHEMBL1027667,CHEMBL1137783,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL1495,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,AC50,=,3774.9,nm,5.42,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1495372,NC(=O)c1cccnc1Nc1cccc([N+](=O)[O-])c1,EC50,=,2980.0,nm,5.53,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1495832,COc1ccccc1NC(=S)NC(=O)c1ccc(-c2ccc(Cl)cc2)o1,EC50,=,100.0,nm,7.00,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1495891,O=C(NC(=S)Nc1ncc(Br)cc1Br)c1ccccc1,EC50,=,1460.0,nm,5.84,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1496,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1496166,Cl.Cl.Cl.Ic1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Potency,,1122.0,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,active
CHEMBL1496715,CC(C=O)Cc1ccc(C(C)(C)C)cc1,Potency,,50118.7,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1497,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1499073,CCOC(=O)c1sc(NN=C(C(=O)OC)C(=O)OC)c(C(=O)OCC)c1C,EC50,=,210.0,nm,6.68,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
CHEMBL1499488,O=C(O)/C=C/c1ccc(/C=C/C(=O)O)cc1,Potency,,79432.8,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1499545,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],Potency,,354.8,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,active
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Potency,,2.2,nm,,CHEMBL1794573,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,inconclusive
CHEMBL1501,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,AC50,>,30000.0,nm,,CHEMBL5291828,CHEMBL5291721,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")"
CHEMBL1501290,O=C(O)C(=O)O.O=[N+]([O-])c1ccccc1OCCNCc1ccccc1,EC50,=,4780.0,nm,5.32,CHEMBL1614446,CHEMBL1201862,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,A,Active
