molecule_chembl_id,canonical_smiles,median_pIC50,mean_pIC50,min_pIC50,max_pIC50,number_of_measurements,pIC50_std,pIC50_range,variability,unique_assays,unique_documents,min_IC50_nM,max_IC50_nM,MolWt,LogP,HBD,HBA,TPSA,RotatableBonds,RingCount,AromaticRings,FractionCSP3,HeavyAtomCount,FormalCharge,NumAtoms
CHEMBL487221,CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,5.414539270491499,5.414539270491499,5.414539270491499,5.414539270491499,1,0.0,0.0,Low,1,1,3850.0,3850.0,296.197,5.066100000000003,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.2,19.0,0.0,19.0
CHEMBL487223,CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,5.521433504406156,5.521433504406156,5.521433504406156,5.521433504406156,1,0.0,0.0,Low,1,1,3010.0,3010.0,300.15999999999997,4.644200000000002,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.14285714285714285,19.0,0.0,19.0
CHEMBL487230,CCCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,5.7447274948966935,5.7447274948966935,5.7447274948966935,5.7447274948966935,2,0.0,0.0,Low,2,2,1800.0,1800.0,405.54200000000003,4.728300000000004,0.0,4.0,47.36,8.0,4.0,3.0,0.44,30.0,0.0,30.0
CHEMBL4872371,O=C(NCc1ccc2[nH]ccc2c1)N1CC(COc2ccc(C(F)(F)F)cc2)C1,5.337242168318426,5.337242168318426,5.337242168318426,5.337242168318426,1,0.0,0.0,Low,1,1,4600.0,4600.0,403.40400000000005,4.407100000000003,2.0,2.0,57.36,5.0,4.0,3.0,0.2857142857142857,29.0,0.0,29.0
CHEMBL4872545,COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N2CC(F)C2)nc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,4.721246399047171,4.721246399047171,4.721246399047171,4.721246399047171,1,0.0,0.0,Low,1,1,19000.0,19000.0,718.6260000000004,8.103520000000005,1.0,7.0,105.09000000000002,8.0,6.0,4.0,0.3142857142857143,51.0,0.0,51.0
CHEMBL4872591,Cc1cc(C)cc(-c2cncc(-c3nc4cc(C)ccc4[nH]3)c2N2CCC(N)CC2)c1,6.0,6.0,6.0,6.0,1,0.0,0.0,Low,1,1,1000.0,1000.0,411.5530000000002,5.1446600000000045,2.0,4.0,70.83,3.0,5.0,4.0,0.3076923076923077,31.0,0.0,31.0
CHEMBL4873054,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)ncc1-c1ccncc1,5.924453038607469,5.924453038607469,5.924453038607469,5.924453038607469,1,0.0,0.0,Low,1,1,1190.0,1190.0,533.6360000000003,4.994820000000004,2.0,8.0,130.05,8.0,5.0,4.0,0.25806451612903225,40.0,0.0,40.0
CHEMBL4873077,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1,5.1249387366083,5.1249387366083,5.1249387366083,5.1249387366083,1,0.0,0.0,Low,1,1,7500.0,7500.0,390.4870000000002,2.7696200000000006,1.0,3.0,57.580000000000005,3.0,4.0,3.0,0.30434782608695654,29.0,0.0,29.0
CHEMBL4873269,COc1cc(F)cc(-c2cncc(-c3nc4cc(C)ccc4[nH]3)c2N2CCC(N)CC2)c1,5.080921907623926,5.080921907623926,5.080921907623926,5.080921907623926,1,0.0,0.0,Low,1,1,8300.0,8300.0,431.51500000000027,4.675520000000003,2.0,5.0,80.06,4.0,5.0,4.0,0.28,32.0,0.0,32.0
CHEMBL4873416,COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0,711.5770000000003,10.174219999999993,1.0,4.0,76.07000000000001,7.0,5.0,4.0,0.2571428571428571,50.0,0.0,50.0
CHEMBL4873479,COc1ccc2nccc(CCN3CCC(NCc4cc(F)c(Br)c(F)c4)CC3)c2n1,6.528708288941061,6.528708288941061,6.528708288941061,6.528708288941061,2,0.0,0.0,Low,2,2,296.0,296.0,491.3800000000001,4.475800000000004,1.0,5.0,50.28,7.0,4.0,3.0,0.391304347826087,31.0,0.0,31.0
CHEMBL487355,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,5.045757490560675,5.045757490560675,5.045757490560675,5.045757490560675,1,0.0,0.0,Low,1,1,9000.0,9000.0,276.383,3.641700000000002,2.0,1.0,27.82,3.0,4.0,3.0,0.2631578947368421,21.0,0.0,21.0
CHEMBL4873747,Fc1cc2ncn([C@H]3C[C@@H]4[C@@H](CNC(c5ccc(Cl)cc5)C(F)(F)F)[C@@H]4C3)c2cc1F,6.337242168318426,6.337242168318426,6.337242168318426,6.337242168318426,1,0.0,0.0,Low,1,1,460.0,460.0,455.8580000000001,6.058200000000004,1.0,2.0,29.85,5.0,5.0,3.0,0.4090909090909091,31.0,0.0,31.0
CHEMBL4873803,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4c(F)cccc43)C[C@@H]21,6.0,6.0,6.0,6.0,1,0.0,0.0,Low,1,1,1000.0,1000.0,411.90800000000013,5.234500000000004,1.0,2.0,46.92,5.0,5.0,3.0,0.391304347826087,29.0,0.0,29.0
CHEMBL487445,O=C(NCCCN1CCCCC1)Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccccc2)cc1,6.0,6.0,6.0,6.0,1,0.0,0.0,Low,1,1,1000.0,1000.0,520.6550000000002,4.715900000000004,3.0,5.0,107.61000000000001,10.0,4.0,3.0,0.2857142857142857,37.0,0.0,37.0
CHEMBL4874636,C[C@H]1COc2c(N3C[C@H]4CCC[C@@H](N)[C@H]4C3)c(F)cc3cc(C(=O)O)c(=O)n1c23,3.8961962790440414,3.8961962790440414,3.8961962790440414,3.8961962790440414,1,0.0,0.0,Low,1,1,127000.0,127000.0,401.4380000000001,2.3558000000000003,2.0,5.0,97.79000000000002,2.0,5.0,2.0,0.5238095238095238,29.0,0.0,29.0
CHEMBL4874648,COC(=O)N[C@H]1CC[C@@H](n2cc(-c3ccc(Cl)c(N)c3)c3c(N)ncnc32)CC1,4.938892060863587,4.938892060863587,4.6020599913279625,5.275724130399211,2,0.4763524809794768,0.6736641390712483,Moderate,2,1,5300.0,25000.0,414.8970000000002,3.7558000000000016,3.0,6.0,121.08,3.0,4.0,3.0,0.35,29.0,0.0,29.0
CHEMBL487485,O[C@H]1C[C@H](CN2CCC(c3ccccc3Cl)CC2)CCc2cccnc21,5.823908740944319,5.823908740944319,5.823908740944319,5.823908740944319,1,0.0,0.0,Low,1,1,1500.0,1500.0,370.9240000000002,4.600500000000004,1.0,3.0,36.36,3.0,4.0,2.0,0.5,26.0,0.0,26.0
CHEMBL4874855,COc1ccc(-c2ccc(CO[C@H]3C[C@@H](N=C=S)C3)nc2)cc1F,4.721246399047171,4.721246399047171,4.721246399047171,4.721246399047171,1,0.0,0.0,Low,1,1,19000.0,19000.0,344.411,4.046700000000003,0.0,5.0,43.71,6.0,3.0,2.0,0.3333333333333333,24.0,0.0,24.0
CHEMBL487500,O=C([C@@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3ncon3)cc(C(F)(F)F)c2)CC1,5.920818753952375,5.920818753952375,5.920818753952375,5.920818753952375,1,0.0,0.0,Low,1,1,1200.0,1200.0,574.503,4.410800000000004,0.0,6.0,96.61000000000001,5.0,5.0,3.0,0.375,39.0,0.0,39.0
CHEMBL4875315,Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(C(N)=O)c(=O)n(C3CC3)c12,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0,384.4550000000002,2.2004200000000003,2.0,4.0,94.35,4.0,5.0,2.0,0.5238095238095238,28.0,0.0,28.0
CHEMBL4875842,CCS(=O)(=O)c1ccc2c(c1)CN(C(C)=O)[C@@H]2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,4.823908740944319,4.823908740944319,4.823908740944319,4.823908740944319,1,0.0,0.0,Low,1,1,15000.0,15000.0,538.4660000000001,3.8343000000000025,2.0,5.0,103.78000000000002,5.0,3.0,2.0,0.36363636363636365,36.0,0.0,36.0
CHEMBL4875851,Cc1cc(C(=O)O)ccc1-c1ccc(Cl)c(-c2ccc(C(F)(F)F)cc2CN2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)c1,5.301029995663981,5.301029995663981,5.301029995663981,5.301029995663981,2,0.0,0.0,Low,2,1,5000.0,5000.0,715.9960000000004,10.819019999999991,1.0,3.0,66.84,6.0,5.0,4.0,0.23529411764705882,49.0,0.0,49.0
CHEMBL4875871,Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(-c3n[nH]c(=O)o3)cc(=O)n(C3CC3)c12,4.886056647693163,4.886056647693163,4.886056647693163,4.886056647693163,1,0.0,0.0,Low,1,1,13000.0,13000.0,425.46400000000017,2.44482,2.0,6.0,110.15,4.0,6.0,3.0,0.5,31.0,0.0,31.0
CHEMBL4876263,COc1cc(F)cc(-c2cncc(-c3nc4cc(F)ccc4[nH]3)c2N2CCC(N)CC2)c1,5.1249387366083,5.1249387366083,5.1249387366083,5.1249387366083,1,0.0,0.0,Low,1,1,7500.0,7500.0,435.4780000000003,4.506200000000003,2.0,5.0,80.06,4.0,5.0,4.0,0.25,32.0,0.0,32.0
CHEMBL4876430,COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)nc1CN1C(=O)O[C@H](c2cc(Cl)cc(Cl)c2)[C@@H]1C,4.795880017344075,4.795880017344075,4.795880017344075,4.795880017344075,1,0.0,0.0,Low,1,1,16000.0,16000.0,621.5210000000002,7.280620000000006,1.0,7.0,105.09000000000002,8.0,5.0,4.0,0.25,43.0,0.0,43.0
CHEMBL4876457,Cc1c(C2(c3ccc(C(F)(F)F)c(C#N)c3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,4.690369832574102,4.690369832574102,4.690369832574102,4.690369832574102,1,0.0,0.0,Low,1,1,20400.0,20400.0,428.418,3.9026000000000014,3.0,4.0,110.24999999999999,5.0,4.0,3.0,0.3333333333333333,31.0,0.0,31.0
CHEMBL4876663,COc1cc(CC[C@@H](C)N2Cc3cccc(F)c3C2)ccc1O,5.154901959985743,5.154901959985743,5.154901959985743,5.154901959985743,1,0.0,0.0,Low,1,1,7000.0,7000.0,315.38800000000003,3.8768000000000034,1.0,3.0,32.7,5.0,3.0,2.0,0.3684210526315789,23.0,0.0,23.0
CHEMBL4876889,Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1C1CCC1,5.886056647693163,5.886056647693163,5.886056647693163,5.886056647693163,1,0.0,0.0,Low,1,1,1300.0,1300.0,543.6130000000002,5.437400000000005,1.0,6.0,76.10000000000001,7.0,6.0,3.0,0.5357142857142857,39.0,0.0,39.0
CHEMBL487708,O=C([C@@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3ccn[nH]3)cc(C(F)(F)F)c2)CC1,6.301029995663981,6.301029995663981,6.301029995663981,6.301029995663981,1,0.0,0.0,Low,1,1,500.0,500.0,572.5310000000001,4.750900000000004,1.0,4.0,86.37,5.0,5.0,3.0,0.36,39.0,0.0,39.0
CHEMBL4877264,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccc(Cl)c(N)c4)c4c(N)ncnc43)C2)CC1,4.911809653878365,4.911809653878365,4.721246399047171,5.102372908709558,2,0.2694971394722341,0.381126509662387,Moderate,2,1,7900.0,19000.0,439.95100000000036,2.7837000000000005,2.0,6.0,106.3,3.0,5.0,3.0,0.4090909090909091,31.0,0.0,31.0
CHEMBL4877359,COc1ccc2ncc(F)c(C(O)C[C@H]3OC[C@H](NCc4ccc5c(c4)OCCO5)CO3)c2c1,5.096910013008056,5.096910013008056,5.096910013008056,5.096910013008056,1,0.0,0.0,Low,1,1,8000.0,8000.0,470.4970000000003,3.108500000000001,2.0,8.0,91.30000000000001,7.0,5.0,3.0,0.4,34.0,0.0,34.0
CHEMBL4877500,CC(=O)N1Cc2cc(S(=O)(=O)CC3CC3)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,4.7447274948966935,4.7447274948966935,4.7447274948966935,4.7447274948966935,1,0.0,0.0,Low,1,1,18000.0,18000.0,564.5040000000001,4.224400000000003,2.0,5.0,103.78000000000002,6.0,4.0,2.0,0.4166666666666667,38.0,0.0,38.0
CHEMBL487763,CNCCC(c1ccccc1)c1c[nH]c2ccccc12,6.0,6.0,6.0,6.0,1,0.0,0.0,Low,1,1,1000.0,1000.0,264.372,3.9093000000000027,2.0,1.0,27.82,5.0,3.0,3.0,0.2222222222222222,20.0,0.0,20.0
CHEMBL4877654,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cccnc43)C[C@@H]21,4.958607314841775,4.958607314841775,4.958607314841775,4.958607314841775,1,0.0,0.0,Low,1,1,11000.0,11000.0,394.9060000000001,4.490400000000003,1.0,3.0,59.81,5.0,5.0,3.0,0.4090909090909091,28.0,0.0,28.0
CHEMBL4877922,Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(-c3noc(=O)[nH]3)c(=O)n(C3CC3)c12,4.537602002101044,4.537602002101044,4.537602002101044,4.537602002101044,1,0.0,0.0,Low,1,1,29000.0,29000.0,425.4640000000002,2.44482,2.0,6.0,110.15,4.0,6.0,3.0,0.5,31.0,0.0,31.0
CHEMBL4878164,Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(-c3ncon3)c(=O)n(C3CC3)c12,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,1,0.0,0.0,Low,1,1,12000.0,12000.0,409.4650000000002,3.1515200000000023,1.0,6.0,90.18,4.0,6.0,3.0,0.5,30.0,0.0,30.0
CHEMBL4878248,Cc1cc(C)cc(CNc2cncc(-c3cc(C)cc(C)c3)c2N2CCC(N)CC2)c1,5.769551078621726,5.769551078621726,5.769551078621726,5.769551078621726,1,0.0,0.0,Low,1,1,1700.0,1700.0,414.59700000000026,5.521880000000005,2.0,4.0,54.18000000000001,5.0,4.0,3.0,0.37037037037037035,31.0,0.0,31.0
CHEMBL487826,Cc1ccccc1N1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1,5.638272163982407,5.638272163982407,5.638272163982407,5.638272163982407,1,0.0,0.0,Low,1,1,2300.0,2300.0,351.49400000000014,3.198120000000002,1.0,4.0,39.6,3.0,4.0,2.0,0.5,26.0,0.0,26.0
CHEMBL487827,O[C@H]1C[C@H](CN2CCC(c3ccccc3)CC2)CCc2cccnc21,4.958607314841775,4.958607314841775,4.958607314841775,4.958607314841775,1,0.0,0.0,Low,1,1,11000.0,11000.0,336.4790000000001,3.9471000000000034,1.0,3.0,36.36,3.0,4.0,2.0,0.5,25.0,0.0,25.0
CHEMBL4878766,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccccc43)C[C@@H]21,6.107905397309519,6.107905397309519,6.107905397309519,6.107905397309519,1,0.0,0.0,Low,1,1,780.0,780.0,393.9180000000001,5.095400000000004,1.0,2.0,46.92,5.0,5.0,3.0,0.391304347826087,28.0,0.0,28.0
CHEMBL4878917,NC1CCN(c2c(-c3cc(F)cc(Cl)c3)cncc2-c2nc3cc(F)ccc3[nH]2)CC1,5.309803919971486,5.309803919971486,5.309803919971486,5.309803919971486,1,0.0,0.0,Low,1,1,4900.0,4900.0,439.89700000000016,5.151000000000003,2.0,4.0,70.83,3.0,5.0,4.0,0.21739130434782608,31.0,0.0,31.0
CHEMBL4878988,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cnccc43)C[C@@H]21,7.229147988357855,7.229147988357855,7.229147988357855,7.229147988357855,1,0.0,0.0,Low,1,1,59.0,59.0,394.9060000000001,4.490400000000003,1.0,3.0,59.81,5.0,5.0,3.0,0.4090909090909091,28.0,0.0,28.0
CHEMBL4879088,COc1ccc2nccc(CCN3CCC(NCc4cc(F)c(Cl)c(F)c4)CC3)c2n1,6.360513510731414,6.360513510731414,6.360513510731414,6.360513510731414,1,0.0,0.0,Low,1,1,436.0,436.0,446.9290000000001,4.366700000000003,1.0,5.0,50.28,7.0,4.0,3.0,0.391304347826087,31.0,0.0,31.0
CHEMBL487912,Cc1n[nH]cc1-c1cc(C(F)(F)F)cc(S(=O)(=O)N2CCN(C(=O)[C@@H]3C[C@H]3c3ccc(C(F)(F)F)cc3)CC2)c1,7.397940008672037,7.397940008672037,7.397940008672037,7.397940008672037,1,0.0,0.0,Low,1,1,40.0,40.0,586.5580000000001,5.059320000000005,1.0,4.0,86.37,5.0,5.0,3.0,0.38461538461538464,40.0,0.0,40.0
CHEMBL4879150,NCCn1nnc(-c2ccc(Oc3ccc(Cl)cc3)cc2)n1,5.070581074285707,5.070581074285707,5.070581074285707,5.070581074285707,1,0.0,0.0,Low,1,1,8500.0,8500.0,315.764,2.7445000000000013,1.0,5.0,78.85000000000001,5.0,3.0,3.0,0.13333333333333333,22.0,0.0,22.0
CHEMBL4879173,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(C#N)cnc43)C[C@@H]21,6.161150909262744,6.161150909262744,6.161150909262744,6.161150909262744,1,0.0,0.0,Low,1,1,690.0,690.0,419.91600000000017,4.362080000000003,1.0,4.0,83.60000000000001,5.0,5.0,3.0,0.391304347826087,30.0,0.0,30.0
CHEMBL4879265,COc1ccc2nccc(CCN3CCC(NCc4ccc(I)c(F)c4)CC3)c2n1,6.614393726401688,6.614393726401688,6.614393726401688,6.614393726401688,1,0.0,0.0,Low,1,1,243.0,243.0,520.3900000000001,4.178800000000003,1.0,5.0,50.28,7.0,4.0,3.0,0.391304347826087,30.0,0.0,30.0
CHEMBL4879307,CN(C)c1ccc(/N=N/c2ccccn2)c(O)c1.O=S(=O)(O)c1ccccc1,6.6777807052660805,6.6777807052660805,6.6777807052660805,6.6777807052660805,1,0.0,0.0,Low,1,1,210.0,210.0,400.4600000000001,4.201900000000002,2.0,7.0,115.45,4.0,3.0,3.0,0.10526315789473684,28.0,0.0,28.0
CHEMBL4879326,Cc1cc(F)ccc1-c1cc2c(cn1)ncn2-c1ccc(OC(F)F)cc1,6.958607314841775,6.958607314841775,6.958607314841775,6.958607314841775,1,0.0,0.0,Low,1,1,110.0,110.0,369.34600000000006,5.136420000000004,0.0,3.0,39.94,4.0,4.0,4.0,0.1,27.0,0.0,27.0
CHEMBL488021,CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,4.698970004336019,4.698970004336019,4.698970004336019,4.698970004336019,1,0.0,0.0,Low,1,1,20000.0,20000.0,259.32399999999996,3.954240000000002,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.25,19.0,0.0,19.0
CHEMBL488060,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5.254144804826272,5.254144804826272,5.254144804826272,5.254144804826272,1,0.0,0.0,Low,1,1,5570.0,5570.0,300.15999999999997,4.644200000000002,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.14285714285714285,19.0,0.0,19.0
CHEMBL488069,CN(C)Cc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,5.950781977329818,5.950781977329818,5.950781977329818,5.950781977329818,1,0.0,0.0,Low,1,1,1120.0,1120.0,364.1940000000001,5.866100000000003,0.0,2.0,12.47,4.0,2.0,2.0,0.25,23.0,0.0,23.0
CHEMBL488084,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,4.769551078621726,4.769551078621726,4.769551078621726,4.769551078621726,1,0.0,0.0,Low,1,1,17000.0,17000.0,336.39900000000006,3.0719200000000013,2.0,5.0,98.72,5.0,3.0,3.0,0.2222222222222222,25.0,0.0,25.0
CHEMBL488085,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,4.7447274948966935,4.7447274948966935,4.7447274948966935,4.7447274948966935,1,0.0,0.0,Low,1,1,18000.0,18000.0,364.4530000000001,3.674820000000002,1.0,5.0,75.94,5.0,3.0,3.0,0.3,27.0,0.0,27.0
CHEMBL488248,Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O,5.537602002101044,5.537602002101044,5.537602002101044,5.537602002101044,2,0.0,0.0,Low,2,2,2900.0,2900.0,363.461,3.465200000000002,0.0,4.0,47.36,6.0,4.0,3.0,0.36363636363636365,27.0,0.0,27.0
CHEMBL488249,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2ccccc2c1=O,5.251811972993799,5.251811972993799,5.251811972993799,5.251811972993799,2,0.0,0.0,Low,2,2,5600.0,5600.0,389.499,3.9962000000000035,0.0,4.0,47.36,4.0,5.0,3.0,0.4166666666666667,29.0,0.0,29.0
CHEMBL488251,CC(C)n1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,5.522878745280337,5.522878745280337,5.522878745280337,5.522878745280337,2,0.0,0.0,Low,2,2,3000.0,3000.0,405.54200000000003,4.899200000000005,0.0,4.0,47.36,7.0,4.0,3.0,0.44,30.0,0.0,30.0
CHEMBL488260,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,5.924453038607469,5.924453038607469,5.924453038607469,5.924453038607469,1,0.0,0.0,Low,1,1,1190.0,1190.0,350.16700000000003,5.523900000000002,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.2,22.0,0.0,22.0
CHEMBL488261,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1,5.906578314837764,5.906578314837764,5.906578314837764,5.906578314837764,1,0.0,0.0,Low,1,1,1240.0,1240.0,316.615,5.158500000000003,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.14285714285714285,19.0,0.0,19.0
CHEMBL488294,CC(C)(C)CCN1CCC(CNC(=O)Nc2cccc(Cl)c2)(c2ccccc2)CC1,7.055517327849831,7.055517327849831,7.055517327849831,7.055517327849831,2,0.0,0.0,Low,2,2,88.0,88.0,428.02000000000015,5.931500000000006,2.0,2.0,44.370000000000005,6.0,3.0,2.0,0.48,30.0,0.0,30.0
CHEMBL488295,Cc1ccc(CN2CCC(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)cc1,6.8696662315049934,6.8696662315049934,6.8696662315049934,6.8696662315049934,2,0.0,0.0,Low,2,2,135.0,135.0,391.3420000000002,4.943820000000005,1.0,2.0,32.34,5.0,3.0,2.0,0.38095238095238093,26.0,0.0,26.0
CHEMBL488434,CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,5.131355561605174,5.131355561605174,5.131355561605174,5.131355561605174,1,0.0,0.0,Low,1,1,7390.0,7390.0,265.715,3.990800000000002,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.14285714285714285,18.0,0.0,18.0
CHEMBL488435,CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1,5.790484985457369,5.790484985457369,5.790484985457369,5.790484985457369,1,0.0,0.0,Low,1,1,1620.0,1620.0,361.06600000000003,5.2676000000000025,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.14285714285714285,19.0,0.0,19.0
CHEMBL488436,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,5.494850021680094,5.494850021680094,5.494850021680094,5.494850021680094,1,0.0,0.0,Low,1,1,3200.0,3200.0,371.4660000000001,3.376520000000002,1.0,6.0,89.77000000000001,5.0,3.0,3.0,0.2777777777777778,26.0,0.0,26.0
CHEMBL488437,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5.165579296318468,5.165579296318468,5.165579296318468,5.165579296318468,1,0.0,0.0,Low,1,1,6830.0,6830.0,314.187,5.205200000000002,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.2,20.0,0.0,20.0
CHEMBL488468,CC(C)(C)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,5.713993110622622,5.713993110622622,5.713543530253017,5.714442690992226,2,0.0006358026560714,0.000899160739209,Low,2,2,1930.0,1934.0,371.3520000000002,4.871400000000005,1.0,2.0,32.34,5.0,2.0,1.0,0.631578947368421,24.0,0.0,24.0
CHEMBL488653,CC1(C)C[C@H](CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,5.300162274132754,5.300162274132754,5.300162274132754,5.300162274132754,1,0.0,0.0,Low,1,1,5010.0,5010.0,431.37900000000025,4.732500000000004,1.0,3.0,41.57000000000001,5.0,3.0,1.0,0.6666666666666666,28.0,0.0,28.0
CHEMBL488730,Cc1nnc(-c2cc(C(F)(F)F)cc(S(=O)(=O)N3CCN(C(=O)[C@@H]4C[C@H]4c4ccc(C(F)(F)F)cc4)CC3)c2)[nH]1,5.886056647693163,5.886056647693163,5.886056647693163,5.886056647693163,1,0.0,0.0,Low,1,1,1300.0,1300.0,587.5460000000002,4.454320000000004,1.0,5.0,99.25999999999999,5.0,5.0,3.0,0.4,40.0,0.0,40.0
CHEMBL488817,CC1(C)C[C@@H](CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,5.479481396066486,5.479481396066486,5.421360790031928,5.537602002101044,2,0.0821949493074158,0.1162412120691165,Low,2,2,2900.0,3790.0,431.37900000000025,4.732500000000004,1.0,3.0,41.57000000000001,5.0,3.0,1.0,0.6666666666666666,28.0,0.0,28.0
CHEMBL488912,CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,5.411168274405792,5.411168274405792,5.411168274405792,5.411168274405792,1,0.0,0.0,Low,1,1,3880.0,3880.0,282.16999999999996,4.505100000000002,1.0,2.0,21.259999999999998,4.0,2.0,2.0,0.14285714285714285,18.0,0.0,18.0
CHEMBL489095,C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)CCN1,4.800000052738446,4.800000052738446,4.800000052738446,4.800000052738446,1,0.0,0.0,Low,1,1,15848.93,15848.93,424.56400000000014,3.2650000000000015,2.0,4.0,47.61000000000001,6.0,4.0,2.0,0.48,31.0,0.0,31.0
CHEMBL489324,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC(F)(F)CC2)c2ccccc2)CC1.Cl,5.6777807052660805,5.6777807052660805,5.6777807052660805,5.6777807052660805,1,0.0,0.0,Low,1,1,2100.0,2100.0,538.1270000000004,6.230220000000007,1.0,4.0,63.050000000000004,8.0,4.0,2.0,0.6785714285714286,37.0,0.0,37.0
CHEMBL49,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,5.40000018605658,5.40000018605658,5.40000018605658,5.40000018605658,1,0.0,0.0,Low,1,1,3981.07,3981.07,385.5120000000001,2.0881999999999996,0.0,6.0,69.64000000000001,6.0,4.0,1.0,0.7142857142857143,28.0,0.0,28.0
