molecule_chembl_id,number_of_measurements,mean_pIC50,median_pIC50,min_pIC50,max_pIC50,std_pIC50,mean_IC50_nM,min_IC50_nM,max_IC50_nM,unique_assays,unique_documents,unique_SMILES,pIC50_range,variability,multiple_assays,multiple_documents,multiple_SMILES
CHEMBL2207500,2,4.958607314841775,4.958607314841775,4.958607314841775,4.958607314841775,0.0,11000.0,11000.0,11000.0,2,2,1,0.0,Low,True,True,False
CHEMBL2207501,2,5.022276394711152,5.022276394711152,5.022276394711152,5.022276394711152,0.0,9500.0,9500.0,9500.0,2,2,1,0.0,Low,True,True,False
CHEMBL2207658,2,5.499999678657065,5.499999678657065,5.499999678657065,5.499999678657065,0.0,3162.28,3162.28,3162.28,2,1,1,0.0,Low,True,False,False
CHEMBL2207663,2,5.0,5.0,5.0,5.0,0.0,10000.0,10000.0,10000.0,2,1,1,0.0,Low,True,False,False
CHEMBL2325697,2,4.301029995663981,4.301029995663981,4.301029995663981,4.301029995663981,0.0,50000.0,50000.0,50000.0,2,2,1,0.0,Low,True,True,False
CHEMBL237119,2,5.337242168318426,5.337242168318426,5.337242168318426,5.337242168318426,0.0,4600.0,4600.0,4600.0,2,2,1,0.0,Low,True,True,False
CHEMBL237336,2,5.958607314841775,5.958607314841775,5.958607314841775,5.958607314841775,0.0,1100.0,1100.0,1100.0,2,2,1,0.0,Low,True,True,False
CHEMBL2382287,2,4.603800652904264,4.603800652904264,4.603800652904264,4.603800652904264,0.0,24900.0,24900.0,24900.0,2,2,1,0.0,Low,True,True,False
CHEMBL2382343,2,4.3223930472795065,4.3223930472795065,4.3223930472795065,4.3223930472795065,0.0,47600.0,47600.0,47600.0,2,2,1,0.0,Low,True,True,False
CHEMBL2382345,2,5.001304841688344,5.001304841688344,5.001304841688344,5.001304841688344,0.0,9970.0,9970.0,9970.0,2,2,1,0.0,Low,True,True,False
CHEMBL2407174,2,5.539102157243452,5.539102157243452,5.539102157243452,5.539102157243452,0.0,2890.0,2890.0,2890.0,2,2,1,0.0,Low,True,True,False
CHEMBL2426288,2,5.376750709602099,5.376750709602099,5.376750709602099,5.376750709602099,0.0,4200.0,4200.0,4200.0,2,2,1,0.0,Low,True,True,False
CHEMBL2426677,2,5.537602002101044,5.537602002101044,5.537602002101044,5.537602002101044,0.0,2900.0,2900.0,2900.0,2,2,1,0.0,Low,True,True,False
CHEMBL250125,2,5.0,5.0,5.0,5.0,0.0,10000.0,10000.0,10000.0,2,2,1,0.0,Low,True,True,False
CHEMBL250689,2,6.3979400086720375,6.3979400086720375,6.3979400086720375,6.3979400086720375,0.0,400.0,400.0,400.0,2,2,1,0.0,Low,True,True,False
CHEMBL257023,2,4.721246399047171,4.721246399047171,4.721246399047171,4.721246399047171,0.0,19000.0,19000.0,19000.0,2,2,1,0.0,Low,True,True,False
CHEMBL272150,2,5.700000503883016,5.700000503883016,5.700000503883016,5.700000503883016,0.0,1995.26,1995.26,1995.26,2,2,1,0.0,Low,True,True,False
CHEMBL3120274,2,5.568636235841012,5.568636235841012,5.568636235841012,5.568636235841012,0.0,2700.0,2700.0,2700.0,2,2,1,0.0,Low,True,True,False
CHEMBL3128178,2,5.214670164989233,5.214670164989233,5.214670164989233,5.214670164989233,0.0,6100.0,6100.0,6100.0,2,2,1,0.0,Low,True,True,False
CHEMBL3217922,2,5.161150909262744,5.161150909262744,5.161150909262744,5.161150909262744,0.0,6900.0,6900.0,6900.0,2,2,1,0.0,Low,True,True,False
CHEMBL3217923,2,5.1249387366083,5.1249387366083,5.1249387366083,5.1249387366083,0.0,7500.0,7500.0,7500.0,2,2,1,0.0,Low,True,True,False
CHEMBL3217925,2,4.154901959985743,4.154901959985743,4.154901959985743,4.154901959985743,0.0,70000.0,70000.0,70000.0,2,2,1,0.0,Low,True,True,False
CHEMBL3218816,2,4.7447274948966935,4.7447274948966935,4.7447274948966935,4.7447274948966935,0.0,18000.0,18000.0,18000.0,2,2,1,0.0,Low,True,True,False
CHEMBL3221493,2,4.200000030616179,4.200000030616179,4.200000030616179,4.200000030616179,0.0,63095.73,63095.73,63095.73,2,2,1,0.0,Low,True,True,False
CHEMBL3221496,2,4.100000018985305,4.100000018985305,4.100000018985305,4.100000018985305,0.0,79432.82,79432.82,79432.82,2,2,1,0.0,Low,True,True,False
CHEMBL3221502,2,4.300000029139089,4.300000029139089,4.300000029139089,4.300000029139089,0.0,50118.72,50118.72,50118.72,2,2,1,0.0,Low,True,True,False
CHEMBL3260567,2,4.508078287413849,4.508078287413849,4.508078287413849,4.508078287413849,0.0,31040.0,31040.0,31040.0,2,2,1,0.0,Low,True,True,False
CHEMBL3262624,2,4.603800652904264,4.603800652904264,4.603800652904264,4.603800652904264,0.0,24900.0,24900.0,24900.0,2,2,1,0.0,Low,True,True,False
CHEMBL3262896,2,5.795880017344075,5.795880017344075,5.795880017344075,5.795880017344075,0.0,1600.0,1600.0,1600.0,2,2,1,0.0,Low,True,True,False
CHEMBL3289440,2,5.721246399047171,5.721246399047171,5.721246399047171,5.721246399047171,0.0,1900.0,1900.0,1900.0,2,2,1,0.0,Low,True,True,False
CHEMBL3301607,2,4.070581074285707,4.070581074285707,4.070581074285707,4.070581074285707,0.0,85000.0,85000.0,85000.0,2,2,1,0.0,Low,True,True,False
CHEMBL3318989,2,6.0,6.0,6.0,6.0,0.0,1000.0,1000.0,1000.0,2,2,1,0.0,Low,True,True,False
CHEMBL3353406,2,5.366531544420413,5.366531544420413,5.366531544420413,5.366531544420413,0.0,4300.0,4300.0,4300.0,2,2,1,0.0,Low,True,True,False
CHEMBL3353407,2,5.130768280269024,5.130768280269024,5.130768280269024,5.130768280269024,0.0,7400.0,7400.0,7400.0,2,2,1,0.0,Low,True,True,False
CHEMBL3353408,2,4.8297382846050425,4.8297382846050425,4.8297382846050425,4.8297382846050425,0.0,14800.0,14800.0,14800.0,2,2,1,0.0,Low,True,True,False
CHEMBL3353409,2,4.806875401645539,4.806875401645539,4.806875401645539,4.806875401645539,0.0,15600.0,15600.0,15600.0,2,2,1,0.0,Low,True,True,False
CHEMBL3355639,2,6.3979400086720375,6.3979400086720375,6.3979400086720375,6.3979400086720375,0.0,400.0,400.0,400.0,2,2,1,0.0,Low,True,True,False
CHEMBL3415610,2,4.657577319177793,4.657577319177793,4.657577319177793,4.657577319177793,0.0,22000.0,22000.0,22000.0,2,2,1,0.0,Low,True,True,False
CHEMBL3422009,2,5.853871964321762,5.853871964321762,5.853871964321762,5.853871964321762,0.0,1400.0,1400.0,1400.0,2,2,1,0.0,Low,True,True,False
CHEMBL3422010,2,4.619788758288394,4.619788758288394,4.619788758288394,4.619788758288394,0.0,24000.0,24000.0,24000.0,2,2,1,0.0,Low,True,True,False
CHEMBL3593771,2,4.872895201635193,4.872895201635193,4.872895201635193,4.872895201635193,0.0,13400.0,13400.0,13400.0,2,2,1,0.0,Low,True,True,False
CHEMBL3604734,2,6.399996913372259,6.399996913372259,6.399996913372259,6.399996913372259,0.0,398.11,398.11,398.11,2,2,1,0.0,Low,True,True,False
CHEMBL3608684,2,4.301029995663981,4.301029995663981,4.301029995663981,4.301029995663981,0.0,50000.0,50000.0,50000.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650825,2,5.308918507877031,5.308918507877031,5.308918507877031,5.308918507877031,0.0,4910.0,4910.0,4910.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650827,2,5.437707135543525,5.437707135543525,5.437707135543525,5.437707135543525,0.0,3650.0,3650.0,3650.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650830,2,5.371611069949688,5.371611069949688,5.371611069949688,5.371611069949688,0.0,4250.0,4250.0,4250.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650831,2,5.111820506081675,5.111820506081675,5.111820506081675,5.111820506081675,0.0,7730.0,7730.0,7730.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650834,2,5.282329496997738,5.282329496997738,5.282329496997738,5.282329496997738,0.0,5220.0,5220.0,5220.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650838,2,5.431798275933005,5.431798275933005,5.431798275933005,5.431798275933005,0.0,3700.0,3700.0,3700.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650845,2,4.684659523372712,4.684659523372712,4.684659523372712,4.684659523372712,0.0,20670.0,20670.0,20670.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650848,2,5.488116639021126,5.488116639021126,5.488116639021126,5.488116639021126,0.0,3250.0,3250.0,3250.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650850,2,4.682563503464901,4.682563503464901,4.682563503464901,4.682563503464901,0.0,20770.0,20770.0,20770.0,2,2,1,0.0,Low,True,True,False
CHEMBL3650851,2,4.82102305270683,4.82102305270683,4.82102305270683,4.82102305270683,0.0,15100.0,15100.0,15100.0,2,2,1,0.0,Low,True,True,False
CHEMBL3663684,2,4.96738123914928,4.96738123914928,4.96738123914928,4.96738123914928,0.0,10780.0,10780.0,10780.0,2,2,1,0.0,Low,True,True,False
CHEMBL3664031,2,5.376750709602099,5.376750709602099,5.376750709602099,5.376750709602099,0.0,4200.0,4200.0,4200.0,2,2,1,0.0,Low,True,True,False
CHEMBL3675746,2,6.0,6.0,6.0,6.0,0.0,1000.0,1000.0,1000.0,2,2,1,0.0,Low,True,True,False
CHEMBL3703220,2,5.100726812682396,5.100726812682396,5.100726812682396,5.100726812682396,0.0,7930.0,7930.0,7930.0,2,2,1,0.0,Low,True,True,False
CHEMBL3703237,2,5.66354026615147,5.66354026615147,5.66354026615147,5.66354026615147,0.0,2170.0,2170.0,2170.0,2,2,1,0.0,Low,True,True,False
CHEMBL3703255,2,5.026872146400301,5.026872146400301,5.026872146400301,5.026872146400301,0.0,9400.0,9400.0,9400.0,2,2,1,0.0,Low,True,True,False
